x,y,label
246,147,B
246,143,B
245,144,B
246,141,B
246,140,B
245,139,B
244,139,B
243,135,B
243,134,B
243,134,B
245,127,B
247,121,B
245,122,B
247,120,B
247,120,B
245,122,B
240,135,B
235,159,B
234,159,B
230,194,B
232,224,B
230,224,B
230,281,B
230,326,B
227,327,B
227,360,B
224,370,B
223,371,B
229,367,B
236,346,B
236,348,B
240,325,B
233,304,B
234,297,B
229,261,B
227,236,B
226,238,B
233,213,B
238,190,B
238,185,B
256,163,B
278,141,B
278,140,B
307,124,B
332,120,B
331,120,B
351,131,B
360,151,B
359,151,B
351,174,B
327,197,B
326,196,B
297,219,B
273,237,B
275,236,B
262,247,B
266,245,B
267,245,B
279,236,B
304,226,B
303,227,B
328,220,B
350,218,B
354,220,B
367,223,B
381,233,B
388,255,B
388,254,B
378,278,B
378,276,B
364,293,B
348,301,B
347,300,B
328,301,B
311,307,B
309,305,B
301,307,B
290,306,B
281,304,B
281,303,B
277,301,B
272,299,B
271,299,B
269,298,B
270,297,B
267,298,B
262,298,B
263,298,B
262,299,B
257,300,B
