x,y,label
232,204,J
232,203,J
232,203,J
236,203,J
239,202,J
250,202,J
265,203,J
267,203,J
287,205,J
289,205,J
350,208,J
350,208,J
378,208,J
379,210,J
398,209,J
403,209,J
403,209,J
393,209,J
392,210,J
354,205,J
357,209,J
343,210,J
342,209,J
332,208,J
327,209,J
326,208,J
322,213,J
322,213,J
323,221,J
323,221,J
326,236,J
325,235,J
329,257,J
326,308,J
324,329,J
322,329,J
321,330,J
310,343,J
312,347,J
293,353,J
291,351,J
276,352,J
255,331,J
260,326,J
251,316,J
249,317,J
247,320,J
253,320,J
256,320,J
