x,y,label
368,187,X
367,187,X
367,187,X
366,189,X
367,190,X
372,192,X
372,193,X
382,199,X
382,201,X
398,217,X
396,215,X
411,232,X
413,234,X
435,252,X
433,255,X
442,260,X
445,260,X
453,275,X
447,279,X
464,286,X
462,288,X
464,291,X
464,291,X
464,285,X
466,285,X
465,272,X
467,274,X
465,260,X
466,259,X
460,243,X
461,243,X
470,231,X
467,232,X
458,214,X
454,213,X
447,196,X
447,198,X
442,188,X
440,188,X
434,184,X
439,183,X
430,182,X
433,183,X
427,185,X
428,186,X
423,193,X
416,192,X
411,202,X
409,203,X
402,219,X
394,219,X
383,227,X
380,226,X
368,242,X
367,243,X
357,251,X
351,253,X
339,260,X
340,261,X
331,267,X
332,266,X
325,269,X
328,269,X
323,269,X
322,268,X
327,267,X
325,267,X
327,266,X
327,266,X
