x,y,label
196,215,Q
178,208,Q
179,208,Q
157,211,Q
158,211,Q
132,222,Q
133,221,Q
122,245,Q
119,244,Q
110,278,Q
109,279,Q
113,294,Q
112,293,Q
127,310,Q
128,311,Q
150,319,Q
147,318,Q
179,321,Q
179,320,Q
197,315,Q
198,312,Q
228,304,Q
230,302,Q
241,284,Q
243,283,Q
243,266,Q
243,266,Q
236,245,Q
238,244,Q
224,231,Q
227,229,Q
206,222,Q
210,219,Q
195,219,Q
195,217,Q
184,221,Q
185,221,Q
182,225,Q
181,224,Q
182,233,Q
181,234,Q
191,260,Q
191,259,Q
198,280,Q
198,278,Q
205,298,Q
204,295,Q
212,307,Q
211,307,Q
217,317,Q
218,316,Q
220,315,Q
