x,y,label
489,197,E
490,196,E
492,197,E
492,195,E
490,196,E
482,198,E
482,198,E
473,199,E
458,201,E
445,203,E
445,202,E
433,204,E
424,205,E
424,205,E
419,210,E
417,216,E
417,216,E
416,227,E
417,227,E
415,244,E
414,260,E
415,270,E
414,272,E
418,276,E
426,278,E
428,278,E
442,279,E
462,276,E
462,275,E
477,276,E
492,276,E
492,275,E
501,278,E
505,278,E
503,279,E
503,280,E
500,281,E
500,280,E
495,281,E
489,282,E
489,282,E
480,281,E
469,279,E
468,279,E
456,276,E
442,275,E
442,276,E
430,275,E
423,276,E
424,276,E
422,280,E
421,287,E
421,288,E
423,298,E
424,313,E
423,310,E
424,327,E
425,340,E
427,339,E
429,349,E
440,349,E
439,351,E
455,343,E
466,340,E
467,339,E
480,336,E
492,335,E
493,334,E
503,334,E
508,329,E
511,326,E
512,327,E
513,324,E
