x,y,label
326,336,A
324,335,A
324,336,A
322,335,A
322,336,A
318,336,A
315,336,A
316,336,A
312,336,A
308,339,A
304,341,A
305,341,A
296,345,A
283,350,A
285,349,A
265,358,A
246,361,A
245,362,A
232,364,A
234,364,A
224,366,A
216,366,A
207,369,A
206,368,A
193,373,A
182,377,A
182,379,A
171,385,A
160,392,A
161,395,A
153,402,A
152,397,A
152,396,A
156,377,A
181,331,A
192,342,A
190,312,A
211,267,A
209,259,A
228,234,A
240,227,A
239,227,A
249,237,A
257,259,A
259,264,A
272,294,A
314,367,A
300,364,A
303,381,A
292,373,A
293,373,A
264,352,A
238,328,A
235,324,A
210,314,A
190,311,A
188,311,A
185,311,A
185,309,A
185,308,A
195,308,A
218,303,A
219,301,A
249,298,A
266,305,A
265,305,A
