x,y,label
400,160,V
400,158,V
401,157,V
401,159,V
402,158,V
402,164,V
399,165,V
406,173,V
406,175,V
415,186,V
415,188,V
430,206,V
429,208,V
446,228,V
445,227,V
451,246,V
449,243,V
451,260,V
445,257,V
457,272,V
458,276,V
464,273,V
464,275,V
466,272,V
466,274,V
462,267,V
458,267,V
464,262,V
462,262,V
465,255,V
464,255,V
468,243,V
469,240,V
469,228,V
470,228,V
482,219,V
483,218,V
482,199,V
479,203,V
483,186,V
482,188,V
485,178,V
488,178,V
489,174,V
488,172,V
489,166,V
485,165,V
485,162,V
485,163,V
487,162,V
486,162,V
485,163,V
486,162,V
484,165,V
484,164,V
482,165,V
483,165,V
