x,y,label
174,150,W
173,151,W
174,149,W
174,149,W
174,149,W
176,149,W
184,156,W
182,158,W
185,179,W
184,183,W
193,213,W
192,214,W
199,270,W
200,270,W
208,296,W
208,296,W
213,326,W
212,318,W
219,332,W
216,332,W
217,325,W
223,328,W
226,307,W
228,310,W
244,288,W
238,283,W
254,254,W
250,252,W
254,216,W
255,217,W
264,194,W
267,189,W
271,178,W
272,178,W
278,180,W
279,180,W
287,194,W
287,197,W
300,223,W
292,228,W
317,260,W
312,258,W
330,286,W
325,285,W
337,303,W
338,305,W
347,312,W
348,314,W
352,306,W
353,307,W
359,287,W
362,290,W
374,261,W
374,259,W
391,235,W
391,239,W
418,228,W
414,225,W
421,207,W
405,190,W
392,178,W
396,172,W
396,170,W
394,170,W
