x,y,label
253,212,D
253,212,D
253,212,D
253,213,D
253,213,D
251,218,D
248,229,D
248,230,D
243,257,D
248,295,D
249,296,D
254,315,D
259,331,D
256,332,D
255,334,D
255,332,D
255,330,D
255,328,D
251,317,D
252,319,D
248,308,D
245,301,D
246,301,D
244,291,D
242,284,D
242,278,D
242,278,D
242,273,D
242,266,D
242,266,D
243,260,D
243,260,D
243,255,D
245,248,D
244,248,D
247,242,D
249,238,D
251,234,D
251,234,D
253,232,D
256,229,D
256,229,D
263,224,D
271,221,D
271,220,D
281,217,D
281,217,D
302,218,D
318,227,D
326,234,D
326,236,D
329,247,D
330,257,D
330,257,D
328,271,D
324,282,D
324,281,D
316,291,D
318,291,D
305,294,D
292,296,D
281,299,D
280,300,D
270,301,D
263,302,D
263,302,D
258,300,D
256,300,D
256,300,D
256,300,D
255,299,D
256,298,D
255,298,D
256,298,D
256,298,D
