x,y,label
355,174,V
351,176,V
351,176,V
350,181,V
350,180,V
351,191,V
350,190,V
354,203,V
351,201,V
356,223,V
354,219,V
361,246,V
358,243,V
366,274,V
366,272,V
374,301,V
373,298,V
376,314,V
379,315,V
380,327,V
378,329,V
384,335,V
382,338,V
376,338,V
379,339,V
383,339,V
393,338,V
394,335,V
402,324,V
403,321,V
416,308,V
411,307,V
427,294,V
424,296,V
433,269,V
432,268,V
440,252,V
443,253,V
445,237,V
448,235,V
451,220,V
455,218,V
457,213,V
458,211,V
458,209,V
460,210,V
459,208,V
461,209,V
459,209,V
460,208,V
