x,y,label
187,110,X
187,110,X
189,113,X
189,112,X
194,120,X
192,120,X
197,129,X
195,129,X
196,129,X
203,139,X
212,157,X
212,156,X
225,178,X
224,177,X
237,201,X
233,199,X
246,214,X
244,215,X
244,215,X
254,223,X
253,226,X
259,231,X
258,233,X
261,233,X
261,231,X
261,230,X
262,223,X
262,221,X
263,211,X
265,207,X
264,207,X
261,194,X
263,192,X
262,175,X
264,154,X
267,152,X
264,135,X
269,136,X
262,125,X
266,126,X
262,121,X
262,122,X
264,122,X
261,124,X
259,124,X
258,127,X
253,136,X
252,140,X
243,154,X
244,154,X
231,175,X
228,177,X
229,176,X
218,194,X
218,194,X
212,211,X
208,213,X
199,225,X
196,234,X
195,234,X
195,236,X
196,236,X
197,236,X
197,236,X
197,237,X
201,234,X
