x,y,label
126,193,R
124,192,R
121,206,R
119,206,R
120,205,R
121,226,R
121,226,R
118,275,R
123,271,R
117,310,R
122,314,R
195,364,R
124,360,R
115,385,R
117,386,R
116,388,R
116,387,R
118,371,R
119,372,R
123,327,R
127,308,R
142,270,R
141,271,R
155,234,R
149,223,R
185,210,R
184,211,R
217,184,R
212,183,R
243,189,R
240,187,R
253,211,R
253,217,R
233,238,R
232,239,R
198,248,R
196,245,R
184,244,R
181,243,R
180,244,R
181,244,R
189,253,R
190,254,R
251,301,R
248,305,R
256,347,R
253,346,R
257,366,R
253,366,R
259,368,R
257,368,R
257,361,R
257,363,R
