x,y,label
353,160,V
353,161,V
351,160,V
349,163,V
349,164,V
350,172,V
350,170,V
354,191,V
351,190,V
351,211,V
351,210,V
354,239,V
351,240,V
358,268,V
357,269,V
356,291,V
357,289,V
362,307,V
363,305,V
362,316,V
365,317,V
369,319,V
368,318,V
362,319,V
364,314,V
367,311,V
375,303,V
375,303,V
383,287,V
380,287,V
394,273,V
391,273,V
405,255,V
406,254,V
415,242,V
416,241,V
427,227,V
429,226,V
435,211,V
434,212,V
435,211,V
437,206,V
434,202,V
435,202,V
436,205,V
434,204,V
435,202,V
431,203,V
431,203,V
