x,y,label
162,138,V
160,140,V
159,140,V
159,141,V
159,140,V
160,142,V
160,143,V
161,149,V
162,149,V
169,164,V
167,163,V
177,183,V
175,188,V
187,212,V
192,231,V
190,230,V
191,232,V
195,242,V
192,243,V
192,250,V
192,251,V
192,258,V
193,259,V
195,259,V
195,259,V
199,256,V
197,256,V
201,254,V
202,253,V
204,249,V
204,248,V
213,237,V
213,237,V
213,229,V
219,230,V
228,206,V
226,201,V
235,192,V
234,191,V
243,178,V
246,174,V
254,165,V
253,164,V
258,159,V
259,160,V
262,157,V
262,158,V
263,158,V
264,158,V
264,158,V
265,159,V
264,158,V
