x,y,label
365,260,A
365,261,A
365,261,A
364,263,A
364,265,A
364,267,A
364,267,A
364,269,A
364,272,A
364,272,A
363,274,A
363,275,A
363,275,A
363,276,A
362,276,A
361,277,A
362,277,A
361,277,A
362,277,A
362,277,A
361,277,A
361,277,A
355,276,A
351,276,A
351,275,A
349,275,A
347,276,A
347,277,A
343,287,A
345,305,A
345,306,A
351,327,A
360,358,A
355,364,A
357,393,A
358,401,A
357,406,A
362,396,A
373,371,A
360,367,A
372,314,A
343,263,A
333,248,A
333,219,A
337,205,A
316,179,A
312,154,A
308,135,A
308,132,A
304,122,A
301,117,A
301,117,A
292,119,A
282,130,A
283,130,A
265,152,A
244,186,A
244,187,A
220,221,A
194,282,A
192,287,A
182,321,A
154,360,A
150,368,A
147,378,A
150,371,A
156,355,A
156,354,A
160,335,A
161,336,A
166,324,A
174,314,A
174,314,A
185,309,A
201,299,A
202,298,A
228,290,A
256,281,A
286,284,A
289,281,A
310,284,A
311,283,A
327,285,A
333,285,A
332,286,A
333,286,A
332,285,A
332,285,A
330,284,A
328,283,A
328,282,A
