x,y,label
287,122,Z
286,123,Z
286,124,Z
289,123,Z
292,122,Z
298,122,Z
307,124,Z
317,119,Z
331,121,Z
343,120,Z
357,121,Z
369,119,Z
385,121,Z
395,118,Z
404,120,Z
410,118,Z
415,119,Z
420,120,Z
423,119,Z
424,122,Z
424,122,Z
423,122,Z
421,124,Z
416,126,Z
408,131,Z
397,138,Z
386,145,Z
375,156,Z
362,167,Z
348,180,Z
333,193,Z
325,202,Z
317,213,Z
308,220,Z
308,225,Z
305,229,Z
306,230,Z
309,230,Z
315,226,Z
322,225,Z
332,224,Z
343,219,Z
360,222,Z
378,215,Z
388,215,Z
402,217,Z
419,215,Z
430,215,Z
440,215,Z
454,218,Z
447,220,Z
450,215,Z
451,222,Z
