x,y,label
438,223,H
436,220,H
437,219,H
437,221,H
438,229,H
441,245,H
442,246,H
446,267,H
453,299,H
454,301,H
449,331,H
456,372,H
453,368,H
455,398,H
460,407,H
459,402,H
457,394,H
450,383,H
451,383,H
449,366,H
448,349,H
450,345,H
446,329,H
443,316,H
444,320,H
444,312,H
448,311,H
448,311,H
459,312,H
476,315,H
477,316,H
497,314,H
511,317,H
512,316,H
523,315,H
533,307,H
536,307,H
533,298,H
526,280,H
526,279,H
519,260,H
509,244,H
503,235,H
502,235,H
500,233,H
501,232,H
503,237,H
512,250,H
509,252,H
516,269,H
523,287,H
523,286,H
529,308,H
538,333,H
544,352,H
