x,y,label
166,153,W
166,153,W
166,155,W
166,155,W
171,162,W
169,165,W
170,164,W
169,190,W
167,189,W
173,219,W
171,219,W
175,263,W
186,291,W
184,291,W
185,309,W
180,302,W
192,313,W
183,308,W
188,312,W
188,300,W
187,298,W
200,285,W
202,285,W
228,248,W
229,213,W
229,211,W
246,162,W
248,164,W
260,144,W
262,144,W
263,145,W
271,139,W
271,139,W
279,152,W
278,152,W
289,184,W
301,218,W
295,222,W
312,260,W
311,261,W
307,260,W
327,287,W
323,286,W
337,299,W
332,302,W
336,301,W
337,301,W
344,283,W
342,283,W
350,262,W
356,235,W
354,237,W
357,237,W
366,202,W
365,202,W
372,175,W
374,171,W
374,146,W
377,144,W
376,132,W
374,134,W
374,133,W
