x,y,label
173,157,Q
162,157,Q
163,156,Q
150,159,Q
149,158,Q
148,158,Q
135,183,Q
135,182,Q
111,206,Q
105,222,Q
103,220,Q
109,248,Q
105,250,Q
124,271,Q
123,270,Q
140,283,Q
146,283,Q
143,284,Q
171,294,Q
172,293,Q
218,293,Q
237,277,Q
236,276,Q
245,262,Q
249,261,Q
257,243,Q
257,242,Q
257,242,Q
250,218,Q
252,218,Q
242,204,Q
240,202,Q
224,189,Q
213,183,Q
213,181,Q
204,180,Q
202,179,Q
197,180,Q
196,180,Q
195,180,Q
194,186,Q
194,187,Q
192,210,Q
193,208,Q
207,249,Q
219,264,Q
219,266,Q
240,284,Q
240,286,Q
314,328,Q
305,322,Q
305,323,Q
317,341,Q
317,342,Q
329,344,Q
329,344,Q
325,343,Q
310,329,Q
313,327,Q
293,304,Q
