x,y,label
272,181,V
271,182,V
270,179,V
270,180,V
270,182,V
268,182,V
268,186,V
267,184,V
272,194,V
271,194,V
279,212,V
278,212,V
283,232,V
283,229,V
299,249,V
297,248,V
307,265,V
304,268,V
312,282,V
309,283,V
317,300,V
324,298,V
327,309,V
328,309,V
334,314,V
330,316,V
331,314,V
333,315,V
335,310,V
343,313,V
335,295,V
339,295,V
356,283,V
354,280,V
357,260,V
358,261,V
362,234,V
364,232,V
365,218,V
368,217,V
373,204,V
374,202,V
380,195,V
381,195,V
383,191,V
383,191,V
382,189,V
382,189,V
382,189,V
381,189,V
