x,y,label
140,127,Y
141,126,Y
141,134,Y
141,132,Y
145,143,Y
144,142,Y
151,156,Y
150,155,Y
160,180,Y
159,178,Y
170,202,Y
167,199,Y
184,228,Y
185,228,Y
197,243,Y
197,247,Y
202,251,Y
201,252,Y
200,252,Y
201,251,Y
205,245,Y
205,245,Y
212,234,Y
210,232,Y
220,218,Y
218,215,Y
228,199,Y
227,197,Y
233,179,Y
235,178,Y
241,161,Y
242,161,Y
245,153,Y
244,152,Y
242,152,Y
242,152,Y
238,158,Y
239,158,Y
230,172,Y
231,171,Y
226,190,Y
225,190,Y
215,217,Y
214,217,Y
207,239,Y
205,242,Y
196,268,Y
191,267,Y
191,289,Y
187,289,Y
185,300,Y
185,303,Y
187,315,Y
182,315,Y
182,321,Y
182,320,Y
183,326,Y
184,326,Y
185,331,Y
186,330,Y
186,333,Y
187,332,Y
189,333,Y
190,334,Y
188,335,Y
186,334,Y
186,336,Y
