x,y,label
88,185,R
87,185,R
84,191,R
84,190,R
80,205,R
80,205,R
80,239,R
84,246,R
77,299,R
80,300,R
73,329,R
78,329,R
75,338,R
78,336,R
79,329,R
78,329,R
85,296,R
84,296,R
114,260,R
109,258,R
110,220,R
100,216,R
118,200,R
115,199,R
142,187,R
143,187,R
159,189,R
160,189,R
170,218,R
170,216,R
157,238,R
158,238,R
137,263,R
144,266,R
123,268,R
126,268,R
122,272,R
123,272,R
125,275,R
125,275,R
148,287,R
148,288,R
174,304,R
175,301,R
192,321,R
191,321,R
203,330,R
203,331,R
206,335,R
202,338,R
204,334,R
204,335,R
