x,y,label
219,173,V
218,172,V
219,170,V
217,171,V
217,170,V
216,173,V
217,174,V
220,181,V
220,181,V
227,190,V
225,192,V
234,203,V
233,208,V
239,217,V
235,218,V
243,232,V
241,235,V
246,243,V
245,249,V
248,263,V
247,263,V
253,270,V
248,273,V
255,276,V
254,276,V
258,278,V
259,277,V
261,277,V
263,276,V
264,271,V
266,270,V
267,260,V
270,259,V
275,247,V
277,245,V
283,233,V
286,231,V
295,220,V
297,221,V
302,208,V
303,208,V
312,197,V
312,196,V
319,190,V
320,189,V
324,187,V
324,186,V
323,186,V
323,186,V
