x,y,label
455,380,FF
456,381,FF
454,383,FF
452,381,FF
452,382,FF
450,383,FF
444,373,FF
441,362,FF
441,364,FF
435,345,FF
433,344,FF
432,325,FF
433,302,FF
433,301,FF
432,276,FF
434,254,FF
435,254,FF
438,232,FF
441,211,FF
442,195,FF
441,197,FF
438,175,FF
435,163,FF
435,164,FF
431,147,FF
432,146,FF
430,137,FF
429,133,FF
430,133,FF
431,135,FF
436,137,FF
447,138,FF
448,140,FF
465,144,FF
485,139,FF
485,140,FF
501,142,FF
515,139,FF
514,141,FF
522,143,FF
523,142,FF
526,144,FF
525,144,FF
518,145,FF
519,145,FF
507,144,FF
491,143,FF
491,142,FF
473,143,FF
456,143,FF
456,142,FF
444,141,FF
444,141,FF
435,142,FF
430,142,FF
428,150,FF
427,151,FF
427,162,FF
429,174,FF
430,175,FF
432,190,FF
430,203,FF
432,206,FF
430,221,FF
432,234,FF
433,236,FF
439,239,FF
449,240,FF
451,241,FF
469,240,FF
490,239,FF
491,242,FF
507,242,FF
519,241,FF
519,244,FF
