x,y,label
298,160,B
298,160,B
297,155,B
296,152,B
297,152,B
297,149,B
297,149,B
298,149,B
299,154,B
298,172,B
298,171,B
298,199,B
298,230,B
298,234,B
300,302,B
302,357,B
304,354,B
305,380,B
308,389,B
307,390,B
307,385,B
300,356,B
296,310,B
295,314,B
285,260,B
282,256,B
288,222,B
298,195,B
299,194,B
319,180,B
340,170,B
339,168,B
360,162,B
380,169,B
387,191,B
386,192,B
375,231,B
340,258,B
340,259,B
311,273,B
312,274,B
299,279,B
295,278,B
296,278,B
304,273,B
318,265,B
341,262,B
342,258,B
367,262,B
399,288,B
396,282,B
421,317,B
420,320,B
414,331,B
397,336,B
394,335,B
370,343,B
344,349,B
341,349,B
314,350,B
288,349,B
278,346,B
278,348,B
271,342,B
267,339,B
267,338,B
266,336,B
266,335,B
