x,y,label
208,190,W
206,189,W
208,193,W
208,193,W
206,202,W
208,203,W
207,214,W
207,214,W
214,230,W
211,232,W
211,231,W
222,251,W
225,280,W
222,282,W
225,296,W
220,295,W
230,316,W
228,316,W
236,325,W
233,328,W
234,330,W
239,333,W
237,330,W
239,328,W
242,319,W
240,318,W
244,305,W
250,308,W
262,293,W
259,290,W
269,271,W
270,265,W
280,248,W
278,244,W
278,244,W
287,227,W
296,212,W
294,210,W
297,203,W
297,204,W
297,203,W
296,205,W
296,212,W
295,213,W
297,211,W
298,223,W
297,221,W
304,234,W
308,248,W
309,247,W
319,259,W
317,259,W
327,272,W
327,268,W
335,280,W
338,281,W
335,281,W
334,288,W
336,286,W
337,293,W
342,300,W
348,298,W
353,300,W
352,298,W
355,294,W
356,296,W
356,292,W
360,283,W
358,284,W
367,271,W
369,270,W
374,253,W
375,239,W
376,243,W
377,229,W
378,231,W
382,219,W
384,220,W
383,220,W
389,214,W
389,215,W
389,213,W
390,212,W
390,212,W
388,211,W
388,211,W
