x,y,label
288,111,Y
289,112,Y
294,114,Y
297,117,Y
305,126,Y
313,131,Y
317,142,Y
322,150,Y
328,161,Y
336,171,Y
335,172,Y
342,181,Y
348,188,Y
355,198,Y
357,204,Y
358,203,Y
363,200,Y
368,194,Y
373,191,Y
378,183,Y
385,173,Y
383,171,Y
388,163,Y
393,154,Y
397,144,Y
403,129,Y
403,123,Y
405,118,Y
406,114,Y
406,115,Y
407,114,Y
405,115,Y
405,118,Y
404,119,Y
398,127,Y
397,137,Y
391,146,Y
388,164,Y
383,178,Y
378,190,Y
374,205,Y
370,218,Y
372,216,Y
370,232,Y
365,250,Y
364,266,Y
363,276,Y
365,289,Y
361,298,Y
370,319,Y
366,325,Y
371,331,Y
370,338,Y
370,340,Y
371,339,Y
375,342,Y
