x,y,label
234,206,J
234,205,J
234,205,J
236,206,J
241,206,J
242,205,J
249,203,J
249,203,J
288,203,J
290,204,J
315,206,J
317,208,J
344,210,J
376,206,J
376,207,J
398,207,J
399,206,J
408,209,J
401,211,J
379,212,J
380,214,J
355,214,J
338,214,J
337,213,J
321,215,J
321,214,J
319,214,J
319,214,J
319,216,J
318,216,J
320,224,J
319,242,J
319,241,J
299,314,J
307,321,J
298,355,J
295,354,J
271,379,J
275,377,J
258,383,J
249,382,J
249,381,J
229,332,J
229,340,J
225,321,J
226,321,J
224,310,J
225,311,J
225,306,J
230,302,J
227,305,J
231,303,J
229,305,J
