x,y,label
238,351,A
238,351,A
237,351,A
237,351,A
237,351,A
239,351,A
240,351,A
243,351,A
250,353,A
251,353,A
258,351,A
269,342,A
277,329,A
276,329,A
294,310,A
301,300,A
299,301,A
306,295,A
305,297,A
311,290,A
314,287,A
313,287,A
317,281,A
322,270,A
334,253,A
335,253,A
349,236,A
365,219,A
369,218,A
365,220,A
366,220,A
347,259,A
299,321,A
303,330,A
281,383,A
283,387,A
285,352,A
292,341,A
305,294,A
318,265,A
321,262,A
333,254,A
342,259,A
343,258,A
359,293,A
360,292,A
405,413,A
417,436,A
414,438,A
414,442,A
332,359,A
305,339,A
293,337,A
277,330,A
257,332,A
256,331,A
254,329,A
255,329,A
270,325,A
293,319,A
332,323,A
