x,y,label
154,140,Z
153,140,Z
154,140,Z
156,139,Z
160,139,Z
167,137,Z
175,135,Z
185,134,Z
196,134,Z
196,134,Z
219,134,Z
227,131,Z
238,131,Z
246,130,Z
253,130,Z
259,130,Z
264,128,Z
267,127,Z
270,127,Z
270,126,Z
270,127,Z
269,129,Z
268,132,Z
266,137,Z
261,140,Z
258,145,Z
253,149,Z
243,156,Z
242,164,Z
236,169,Z
238,169,Z
229,178,Z
228,184,Z
227,191,Z
223,199,Z
223,203,Z
221,206,Z
219,209,Z
221,212,Z
221,212,Z
223,213,Z
223,212,Z
226,211,Z
229,212,Z
237,209,Z
246,208,Z
262,203,Z
271,205,Z
277,205,Z
286,204,Z
292,204,Z
292,203,Z
298,203,Z
304,203,Z
309,204,Z
314,203,Z
318,202,Z
322,202,Z
325,204,Z
323,204,Z
323,207,Z
323,206,Z
