x,y,label
206,343,FF
208,344,FF
206,350,FF
202,351,FF
202,349,FF
202,345,FF
200,345,FF
198,337,FF
198,326,FF
202,313,FF
204,311,FF
203,292,FF
206,268,FF
207,269,FF
208,245,FF
210,223,FF
212,224,FF
211,202,FF
212,203,FF
210,179,FF
210,162,FF
212,147,FF
213,147,FF
213,139,FF
214,135,FF
214,134,FF
216,133,FF
224,133,FF
225,132,FF
236,129,FF
252,127,FF
250,127,FF
268,125,FF
284,123,FF
283,123,FF
298,121,FF
308,121,FF
308,122,FF
311,123,FF
306,124,FF
306,124,FF
295,126,FF
284,127,FF
280,128,FF
268,129,FF
254,131,FF
251,130,FF
240,133,FF
231,134,FF
230,135,FF
224,138,FF
221,139,FF
221,140,FF
220,147,FF
219,154,FF
218,155,FF
217,167,FF
216,176,FF
217,177,FF
217,183,FF
223,185,FF
223,184,FF
232,185,FF
244,182,FF
245,181,FF
256,182,FF
270,183,FF
270,183,FF
282,182,FF
295,185,FF
306,187,FF
