x,y,label
80,154,Y
80,155,Y
79,156,Y
79,157,Y
83,160,Y
87,163,Y
91,166,Y
94,173,Y
100,179,Y
106,186,Y
110,195,Y
113,202,Y
113,212,Y
115,217,Y
117,223,Y
119,226,Y
120,233,Y
119,234,Y
120,236,Y
123,237,Y
125,235,Y
127,228,Y
131,223,Y
135,215,Y
142,207,Y
147,195,Y
153,187,Y
160,175,Y
164,167,Y
169,159,Y
173,153,Y
177,148,Y
179,147,Y
179,148,Y
179,149,Y
178,152,Y
172,161,Y
172,164,Y
169,169,Y
167,173,Y
163,177,Y
159,180,Y
154,185,Y
149,193,Y
145,202,Y
145,200,Y
139,211,Y
135,217,Y
128,234,Y
128,244,Y
123,255,Y
120,268,Y
120,281,Y
117,294,Y
115,305,Y
113,314,Y
113,317,Y
112,323,Y
112,329,Y
111,332,Y
112,334,Y
111,334,Y
113,332,Y
111,332,Y
112,331,Y
113,330,Y
