x,y,label
188,118,Y
186,117,Y
186,114,Y
185,110,Y
183,108,Y
186,109,Y
186,110,Y
189,120,Y
194,129,Y
202,140,Y
210,155,Y
218,170,Y
227,186,Y
238,206,Y
246,226,Y
250,241,Y
257,253,Y
261,258,Y
264,262,Y
269,261,Y
273,256,Y
275,244,Y
281,232,Y
288,214,Y
295,194,Y
306,174,Y
312,154,Y
322,142,Y
326,131,Y
323,122,Y
328,119,Y
328,117,Y
326,120,Y
324,125,Y
320,140,Y
316,152,Y
309,170,Y
305,196,Y
295,225,Y
288,245,Y
283,269,Y
286,286,Y
282,307,Y
276,322,Y
279,340,Y
282,353,Y
286,360,Y
287,364,Y
288,367,Y
291,369,Y
292,366,Y
292,363,Y
297,366,Y
296,365,Y
297,365,Y
291,365,Y
288,361,Y
