x,y,label
351,207,FF
352,199,FF
351,193,FF
350,193,FF
348,193,FF
341,200,FF
343,198,FF
336,212,FF
334,226,FF
334,227,FF
335,244,FF
336,267,FF
337,269,FF
340,291,FF
341,314,FF
340,311,FF
343,329,FF
343,339,FF
343,338,FF
345,344,FF
344,344,FF
345,345,FF
340,340,FF
337,331,FF
339,332,FF
335,317,FF
333,303,FF
333,301,FF
333,285,FF
334,263,FF
332,265,FF
335,245,FF
335,227,FF
335,228,FF
335,214,FF
335,207,FF
334,204,FF
334,200,FF
335,196,FF
334,197,FF
340,195,FF
349,196,FF
350,193,FF
363,195,FF
380,197,FF
381,198,FF
395,200,FF
400,203,FF
401,203,FF
401,204,FF
397,203,FF
396,204,FF
389,201,FF
378,199,FF
378,200,FF
367,199,FF
355,200,FF
355,199,FF
347,201,FF
343,203,FF
341,206,FF
341,205,FF
340,212,FF
340,210,FF
341,221,FF
339,233,FF
339,231,FF
338,243,FF
338,248,FF
338,248,FF
343,246,FF
352,241,FF
364,238,FF
363,237,FF
375,236,FF
386,236,FF
386,237,FF
394,240,FF
395,240,FF
400,244,FF
401,245,FF
