x,y,label
375,161,V
374,161,V
377,162,V
377,163,V
382,167,V
383,169,V
392,179,V
394,181,V
407,199,V
406,200,V
424,222,V
425,221,V
441,240,V
431,241,V
446,256,V
444,258,V
451,276,V
448,276,V
458,283,V
458,282,V
465,281,V
466,284,V
460,281,V
464,279,V
461,272,V
465,275,V
468,265,V
464,271,V
472,247,V
468,244,V
475,232,V
478,233,V
486,224,V
487,225,V
492,216,V
491,220,V
494,208,V
495,209,V
496,200,V
497,205,V
495,196,V
495,198,V
494,194,V
494,195,V
495,194,V
494,195,V
494,192,V
495,192,V
495,192,V
497,192,V
493,189,V
494,191,V
493,188,V
493,187,V
493,185,V
