x,y,label
336,215,E
336,215,E
336,215,E
337,215,E
338,215,E
338,215,E
338,214,E
338,218,E
337,226,E
338,225,E
337,236,E
336,248,E
337,249,E
335,260,E
336,271,E
336,271,E
336,281,E
335,288,E
336,287,E
334,295,E
333,299,E
334,298,E
335,300,E
340,301,E
340,301,E
346,301,E
354,299,E
354,299,E
365,298,E
377,296,E
379,297,E
389,298,E
397,297,E
397,297,E
401,300,E
397,298,E
396,298,E
387,298,E
378,295,E
378,296,E
366,292,E
355,292,E
353,290,E
346,289,E
339,286,E
339,287,E
337,283,E
334,276,E
336,276,E
334,268,E
336,264,E
337,263,E
341,261,E
349,258,E
358,256,E
358,255,E
368,254,E
369,254,E
379,254,E
387,253,E
385,253,E
390,253,E
387,253,E
388,253,E
382,253,E
375,255,E
365,257,E
365,257,E
355,258,E
345,260,E
345,260,E
338,262,E
337,262,E
332,262,E
329,261,E
329,261,E
328,258,E
326,252,E
325,240,E
327,241,E
325,231,E
325,224,E
326,223,E
326,220,E
326,220,E
327,216,E
331,215,E
331,214,E
338,214,E
344,213,E
356,212,E
356,212,E
365,212,E
375,212,E
375,211,E
383,211,E
388,211,E
388,211,E
390,211,E
391,211,E
392,211,E
393,210,E
394,210,E
394,210,E
396,209,E
398,208,E
398,209,E
400,208,E
402,208,E
402,208,E
