x,y,label
267,141,P
266,131,P
265,130,P
264,128,P
264,127,P
262,137,P
263,135,P
263,135,P
260,162,P
262,162,P
250,207,P
239,254,P
254,256,P
272,309,P
268,306,P
271,320,P
268,322,P
267,321,P
268,323,P
268,323,P
273,310,P
274,311,P
260,262,P
254,223,P
250,215,P
254,185,P
257,183,P
263,161,P
264,160,P
264,159,P
274,141,P
275,141,P
291,131,P
292,131,P
317,134,P
334,153,P
334,151,P
340,174,P
340,172,P
340,173,P
335,201,P
337,202,P
317,223,P
315,221,P
296,220,P
296,220,P
287,218,P
278,216,P
279,215,P
278,215,P
277,215,P
