x,y,label
137,188,R
134,183,R
134,180,R
130,183,R
131,183,R
132,207,R
131,206,R
119,231,R
117,230,R
111,306,R
110,313,R
107,351,R
107,351,R
98,361,R
99,362,R
100,352,R
101,350,R
102,321,R
100,323,R
113,280,R
114,277,R
128,239,R
129,234,R
146,214,R
146,211,R
167,195,R
166,194,R
182,213,R
185,215,R
186,239,R
186,240,R
164,278,R
163,277,R
137,288,R
137,286,R
131,285,R
128,284,R
129,282,R
129,281,R
147,289,R
146,289,R
173,313,R
180,310,R
208,335,R
210,335,R
211,349,R
218,346,R
216,360,R
213,361,R
215,358,R
215,359,R
