x,y,label
283,117,T
283,118,T
283,118,T
284,118,T
284,118,T
286,118,T
285,116,T
291,117,T
291,116,T
303,115,T
305,116,T
326,116,T
324,116,T
347,110,T
347,112,T
367,105,T
366,109,T
386,100,T
384,104,T
401,99,T
400,101,T
413,95,T
412,99,T
417,96,T
416,96,T
418,96,T
418,96,T
419,95,T
419,95,T
417,95,T
417,96,T
411,96,T
413,96,T
403,98,T
404,99,T
393,99,T
390,100,T
379,100,T
378,101,T
366,99,T
365,100,T
358,100,T
357,103,T
350,101,T
349,103,T
344,106,T
343,107,T
343,113,T
344,113,T
343,123,T
345,124,T
344,131,T
343,133,T
347,147,T
346,146,T
349,161,T
351,162,T
357,174,T
357,175,T
359,184,T
359,185,T
359,186,T
361,195,T
367,204,T
362,203,T
368,211,T
365,211,T
370,216,T
368,215,T
370,217,T
370,217,T
371,218,T
