x,y,label
293,111,Y
296,114,Y
301,120,Y
304,129,Y
310,141,Y
314,150,Y
321,159,Y
324,171,Y
329,188,Y
332,197,Y
337,205,Y
336,214,Y
338,220,Y
337,223,Y
344,224,Y
347,224,Y
350,220,Y
354,211,Y
364,205,Y
362,187,Y
374,180,Y
377,171,Y
381,159,Y
383,150,Y
389,142,Y
390,135,Y
395,128,Y
396,121,Y
396,122,Y
398,119,Y
397,121,Y
396,126,Y
392,134,Y
385,143,Y
385,154,Y
382,165,Y
376,179,Y
363,201,Y
353,216,Y
348,238,Y
343,262,Y
336,286,Y
332,307,Y
334,325,Y
327,338,Y
330,357,Y
343,375,Y
332,384,Y
335,388,Y
334,387,Y
337,386,Y
336,384,Y
343,378,Y
