x,y,label
311,54,T
311,55,T
311,55,T
311,55,T
311,57,T
311,57,T
312,65,T
311,65,T
314,79,T
315,81,T
315,104,T
315,107,T
310,138,T
309,139,T
314,188,T
314,192,T
316,240,T
321,243,T
325,278,T
329,277,T
327,305,T
330,303,T
335,316,T
333,320,T
334,320,T
333,324,T
332,323,T
330,323,T
329,314,T
328,314,T
326,293,T
327,296,T
323,273,T
326,271,T
326,238,T
324,235,T
330,209,T
329,207,T
328,171,T
326,169,T
326,142,T
326,141,T
328,123,T
327,125,T
320,107,T
319,108,T
313,98,T
311,99,T
302,92,T
303,90,T
290,89,T
293,86,T
279,87,T
279,87,T
255,92,T
253,93,T
238,92,T
234,96,T
225,97,T
219,101,T
215,102,T
213,100,T
217,100,T
214,100,T
226,99,T
223,100,T
244,95,T
242,98,T
269,91,T
269,95,T
305,84,T
304,87,T
344,78,T
343,77,T
376,74,T
376,76,T
395,72,T
399,75,T
414,73,T
413,74,T
424,74,T
422,73,T
427,75,T
427,73,T
428,76,T
428,76,T
426,78,T
427,79,T
423,79,T
423,80,T
421,82,T
420,82,T
420,83,T
419,82,T
419,84,T
418,83,T
418,83,T
