x,y,label
320,120,X
321,120,X
321,120,X
321,120,X
324,124,X
324,123,X
331,132,X
331,132,X
343,143,X
342,143,X
366,174,X
363,172,X
385,195,X
384,197,X
391,216,X
392,218,X
396,220,X
397,223,X
401,221,X
400,221,X
401,222,X
400,223,X
400,225,X
401,225,X
404,226,X
403,224,X
403,217,X
402,219,X
400,188,X
401,191,X
399,160,X
399,161,X
398,146,X
399,147,X
400,140,X
399,141,X
400,139,X
399,139,X
399,139,X
400,140,X
400,140,X
400,140,X
399,142,X
398,142,X
393,143,X
393,143,X
371,156,X
371,155,X
354,170,X
355,170,X
349,177,X
348,178,X
343,180,X
343,180,X
340,183,X
340,183,X
338,186,X
338,186,X
336,187,X
336,187,X
333,188,X
333,189,X
329,191,X
329,191,X
325,193,X
325,193,X
323,195,X
322,195,X
321,196,X
320,197,X
319,198,X
318,198,X
318,199,X
