x,y,label
261,162,R
263,160,R
260,161,R
260,161,R
257,172,R
256,170,R
256,171,R
257,200,R
257,201,R
249,232,R
251,233,R
236,269,R
249,311,R
252,312,R
253,356,R
255,353,R
245,367,R
246,368,R
248,368,R
246,365,R
247,362,R
267,331,R
273,331,R
289,311,R
272,266,R
250,258,R
259,235,R
250,227,R
251,224,R
260,207,R
262,204,R
277,188,R
278,187,R
298,180,R
299,181,R
324,184,R
349,200,R
353,203,R
360,227,R
361,228,R
361,227,R
349,254,R
348,252,R
325,265,R
325,264,R
305,263,R
309,264,R
301,264,R
308,267,R
307,267,R
307,268,R
319,282,R
320,281,R
341,302,R
341,302,R
366,329,R
367,328,R
397,357,R
397,355,R
402,351,R
400,356,R
