x,y,label
233,183,J
233,187,J
232,186,J
235,190,J
234,190,J
238,191,J
239,192,J
260,192,J
282,195,J
284,196,J
312,196,J
312,196,J
344,200,J
345,199,J
390,192,J
396,194,J
398,194,J
391,195,J
391,195,J
374,197,J
372,198,J
350,201,J
350,203,J
320,199,J
316,201,J
316,202,J
315,204,J
315,204,J
315,209,J
315,209,J
315,237,J
284,262,J
306,264,J
308,299,J
310,299,J
295,339,J
295,338,J
262,376,J
229,387,J
226,384,J
217,370,J
217,369,J
207,353,J
206,352,J
203,340,J
205,337,J
206,318,J
211,315,J
210,315,J
212,314,J
211,315,J
