x,y,label
286,469,A
288,506,A
296,459,A
279,476,A
191,385,A
193,385,A
193,373,A
191,365,A
191,364,A
190,358,A
188,358,A
188,357,A
184,361,A
184,361,A
181,367,A
177,372,A
176,378,A
176,378,A
174,382,A
177,377,A
177,377,A
184,357,A
204,328,A
201,308,A
218,270,A
236,230,A
238,228,A
252,204,A
262,195,A
262,194,A
265,198,A
276,213,A
277,214,A
283,234,A
296,272,A
302,281,A
313,315,A
373,416,A
401,441,A
391,433,A
410,452,A
417,465,A
381,419,A
373,395,A
376,399,A
352,370,A
324,354,A
316,351,A
290,337,A
262,329,A
240,318,A
238,316,A
228,313,A
227,315,A
222,312,A
221,313,A
221,312,A
229,314,A
248,317,A
247,314,A
280,322,A
297,323,A
319,325,A
320,323,A
335,330,A
341,331,A
341,331,A
346,331,A
345,332,A
347,332,A
349,331,A
350,331,A
350,332,A
351,331,A
352,331,A
352,331,A
352,331,A
352,332,A
353,332,A
352,332,A
352,332,A
352,332,A
