x,y,label
387,174,Q
386,170,Q
367,155,Q
365,153,Q
335,143,Q
332,144,Q
301,149,Q
300,147,Q
301,148,Q
267,172,Q
247,202,Q
251,203,Q
245,243,Q
247,249,Q
261,280,Q
261,278,Q
271,301,Q
269,303,Q
269,302,Q
308,322,Q
307,324,Q
345,328,Q
392,323,Q
391,326,Q
423,305,Q
426,305,Q
434,287,Q
434,286,Q
429,263,Q
427,255,Q
427,252,Q
413,229,Q
409,223,Q
387,213,Q
374,208,Q
372,207,Q
361,210,Q
360,210,Q
356,215,Q
356,214,Q
355,214,Q
358,225,Q
359,225,Q
365,243,Q
364,242,Q
377,268,Q
395,286,Q
394,288,Q
419,312,Q
419,314,Q
442,336,Q
440,335,Q
441,337,Q
448,344,Q
447,342,Q
448,344,Q
449,344,Q
443,338,Q
