x,y,label
307,163,W
309,169,W
310,168,W
310,172,W
311,173,W
317,181,W
318,182,W
328,195,W
328,194,W
336,211,W
337,213,W
345,232,W
345,233,W
354,252,W
354,252,W
363,270,W
362,272,W
371,284,W
372,282,W
376,290,W
376,288,W
381,286,W
380,286,W
386,279,W
384,281,W
395,273,W
391,267,W
402,258,W
399,253,W
411,242,W
413,240,W
421,222,W
419,221,W
419,209,W
420,210,W
418,205,W
418,204,W
418,204,W
419,205,W
419,208,W
418,206,W
422,218,W
424,219,W
431,233,W
430,231,W
437,248,W
433,246,W
444,266,W
444,266,W
453,283,W
454,283,W
459,292,W
463,293,W
465,299,W
464,296,W
469,300,W
463,292,W
475,296,W
482,283,W
479,285,W
497,266,W
499,268,W
508,254,W
508,255,W
520,237,W
523,236,W
522,223,W
526,224,W
527,221,W
526,222,W
527,221,W
526,221,W
528,222,W
527,222,W
531,222,W
530,222,W
533,222,W
532,222,W
530,221,W
