x,y,label
96,230,D
98,229,D
100,228,D
100,229,D
101,230,D
102,231,D
100,238,D
96,248,D
96,249,D
92,263,D
90,286,D
86,310,D
87,309,D
83,335,D
84,335,D
78,359,D
80,374,D
80,375,D
77,388,D
78,393,D
78,392,D
78,390,D
77,379,D
79,367,D
78,367,D
80,353,D
81,337,D
80,337,D
81,322,D
80,321,D
82,306,D
87,287,D
87,287,D
93,271,D
103,255,D
117,238,D
118,237,D
132,226,D
153,218,D
155,217,D
171,212,D
173,213,D
189,216,D
203,223,D
205,222,D
220,237,D
233,257,D
242,278,D
242,278,D
243,297,D
237,314,D
235,315,D
224,332,D
214,347,D
214,349,D
197,362,D
197,362,D
173,367,D
158,371,D
138,373,D
136,373,D
125,371,D
115,369,D
115,368,D
109,366,D
103,364,D
103,365,D
102,364,D
101,364,D
101,363,D
101,363,D
102,363,D
