x,y,label
364,345,A
363,346,A
362,347,A
362,347,A
361,348,A
359,349,A
358,348,A
356,348,A
352,346,A
352,346,A
345,340,A
335,331,A
336,331,A
325,312,A
318,285,A
321,283,A
317,259,A
312,234,A
314,231,A
310,208,A
315,186,A
317,184,A
320,167,A
323,162,A
323,162,A
312,173,A
287,247,A
286,274,A
269,324,A
274,297,A
222,364,A
191,381,A
177,374,A
172,376,A
201,317,A
217,276,A
213,282,A
239,242,A
263,203,A
266,201,A
282,190,A
301,190,A
301,190,A
322,215,A
343,257,A
345,261,A
431,414,A
429,412,A
421,418,A
419,424,A
327,344,A
325,341,A
362,392,A
323,388,A
328,389,A
321,379,A
223,317,A
237,312,A
323,358,A
306,297,A
306,296,A
340,298,A
365,299,A
363,298,A
369,299,A
