x,y,label
141,206,H
141,207,H
140,205,H
138,210,H
136,222,H
137,221,H
132,238,H
130,262,H
131,264,H
127,290,H
127,291,H
126,316,H
125,344,H
125,344,H
123,366,H
118,376,H
121,377,H
121,377,H
125,370,H
128,358,H
129,357,H
132,341,H
133,326,H
135,325,H
136,310,H
137,310,H
136,300,H
136,290,H
137,283,H
137,283,H
137,281,H
138,280,H
138,280,H
141,279,H
148,280,H
147,278,H
157,281,H
169,282,H
170,280,H
186,281,H
201,282,H
203,280,H
217,280,H
223,273,H
224,274,H
227,262,H
227,249,H
228,248,H
229,236,H
231,223,H
231,221,H
234,213,H
235,209,H
235,207,H
235,208,H
232,219,H
232,216,H
227,232,H
222,251,H
223,249,H
215,270,H
211,287,H
213,288,H
210,303,H
207,317,H
208,318,H
204,327,H
201,336,H
203,337,H
202,341,H
203,344,H
203,345,H
204,347,H
203,349,H
203,350,H
205,353,H
204,357,H
206,360,H
206,360,H
207,361,H
