x,y,label
336,166,V
335,167,V
336,172,V
337,172,V
338,181,V
334,181,V
340,192,V
346,210,V
342,210,V
350,231,V
351,232,V
349,231,V
357,252,V
360,253,V
365,271,V
363,271,V
375,281,V
377,287,V
382,293,V
384,294,V
385,296,V
386,292,V
384,292,V
385,291,V
386,286,V
387,284,V
395,268,V
390,268,V
400,252,V
401,250,V
428,236,V
431,215,V
440,215,V
445,216,V
441,201,V
451,202,V
449,195,V
445,191,V
450,187,V
447,186,V
450,183,V
453,187,V
455,187,V
449,184,V
450,186,V
450,184,V
448,182,V
448,182,V
445,181,V
447,181,V
441,180,V
441,181,V
443,182,V
