x,y,label
472,164,B
472,164,B
472,165,B
472,164,B
470,165,B
468,167,B
467,170,B
466,170,B
466,175,B
468,198,B
471,197,B
471,223,B
479,274,B
479,282,B
494,360,B
510,403,B
512,401,B
505,433,B
508,442,B
508,443,B
509,437,B
502,420,B
502,416,B
497,379,B
484,346,B
483,353,B
458,291,B
442,250,B
441,250,B
436,234,B
432,221,B
433,221,B
431,209,B
433,198,B
432,199,B
435,191,B
441,182,B
441,182,B
457,172,B
482,164,B
485,166,B
522,156,B
556,161,B
555,160,B
574,175,B
583,196,B
580,197,B
577,213,B
558,231,B
561,231,B
531,243,B
510,259,B
507,258,B
489,272,B
475,269,B
471,267,B
472,267,B
475,262,B
474,262,B
486,258,B
513,252,B
513,250,B
548,242,B
593,245,B
593,245,B
621,253,B
642,263,B
651,278,B
653,278,B
642,295,B
594,323,B
590,331,B
554,363,B
550,366,B
538,371,B
516,380,B
513,379,B
499,378,B
488,382,B
478,388,B
481,391,B
465,368,B
464,364,B
464,363,B
461,361,B
463,362,B
463,362,B
462,360,B
462,359,B
462,359,B
462,359,B
463,358,B
463,360,B
463,359,B
461,359,B
