x,y,label
543,213,Q
525,196,Q
527,198,Q
525,198,Q
495,191,Q
491,191,Q
468,202,Q
467,202,Q
442,227,Q
431,260,Q
429,268,Q
428,293,Q
429,296,Q
429,295,Q
445,333,Q
447,329,Q
528,405,Q
505,416,Q
527,359,Q
527,363,Q
553,349,Q
569,334,Q
571,334,Q
578,309,Q
575,311,Q
572,312,Q
543,309,Q
563,284,Q
531,280,Q
544,265,Q
518,244,Q
528,248,Q
501,237,Q
485,242,Q
487,239,Q
487,239,Q
476,249,Q
478,246,Q
478,259,Q
476,261,Q
483,281,Q
484,282,Q
519,335,Q
513,301,Q
532,332,Q
552,350,Q
550,346,Q
549,347,Q
561,358,Q
560,358,Q
567,364,Q
566,363,Q
