x,y,label
387,126,S
386,125,S
386,125,S
383,125,S
382,124,S
378,123,S
376,122,S
357,124,S
357,122,S
332,127,S
334,129,S
305,140,S
310,141,S
286,156,S
287,155,S
275,168,S
276,168,S
266,185,S
271,181,S
272,198,S
268,197,S
286,206,S
278,206,S
304,219,S
301,220,S
322,229,S
324,230,S
348,233,S
350,233,S
374,234,S
375,234,S
393,238,S
395,237,S
409,248,S
409,246,S
420,256,S
414,258,S
418,269,S
420,273,S
403,289,S
402,289,S
381,296,S
378,295,S
357,303,S
352,303,S
334,304,S
328,303,S
317,304,S
314,303,S
307,300,S
308,301,S
302,300,S
302,300,S
298,301,S
299,300,S
299,301,S
298,302,S
