x,y,label
214,117,X
213,117,X
213,117,X
213,117,X
215,122,X
215,123,X
222,131,X
235,142,X
229,142,X
230,142,X
245,152,X
243,155,X
264,172,X
261,172,X
279,187,X
275,188,X
290,204,X
291,203,X
301,215,X
306,218,X
306,218,X
307,217,X
307,216,X
308,215,X
308,212,X
308,210,X
304,201,X
303,198,X
299,185,X
302,182,X
301,166,X
299,166,X
300,150,X
302,151,X
298,139,X
298,140,X
297,128,X
300,128,X
295,122,X
299,122,X
295,121,X
296,121,X
294,123,X
294,122,X
288,128,X
289,130,X
281,139,X
283,140,X
268,158,X
268,156,X
256,178,X
255,176,X
241,195,X
243,194,X
230,206,X
231,206,X
230,212,X
226,213,X
225,214,X
226,216,X
225,217,X
225,218,X
224,219,X
224,219,X
224,219,X
224,218,X
226,218,X
