x,y,label
250,163,T
251,162,T
252,162,T
253,160,T
253,161,T
254,160,T
261,158,T
258,158,T
279,158,T
281,157,T
306,155,T
342,148,T
342,147,T
359,148,T
358,149,T
390,144,T
389,144,T
388,145,T
405,141,T
405,142,T
420,141,T
422,141,T
431,143,T
434,143,T
433,143,T
432,143,T
431,143,T
417,143,T
419,143,T
419,143,T
405,145,T
405,146,T
388,148,T
390,148,T
379,149,T
374,152,T
373,152,T
373,155,T
372,156,T
371,156,T
373,163,T
373,163,T
374,170,T
374,172,T
375,183,T
376,183,T
377,193,T
380,205,T
380,205,T
380,217,T
381,217,T
381,218,T
383,228,T
381,227,T
384,240,T
380,237,T
385,249,T
386,246,T
388,254,T
390,256,T
392,257,T
394,258,T
394,258,T
394,259,T
393,255,T
393,257,T
391,253,T
