x,y,label
358,222,B
358,223,B
359,220,B
360,223,B
360,222,B
358,231,B
355,248,B
356,249,B
353,289,B
366,339,B
367,346,B
380,368,B
425,386,B
426,386,B
427,383,B
402,379,B
399,376,B
368,348,B
360,321,B
360,323,B
349,260,B
348,231,B
347,231,B
356,208,B
372,192,B
373,190,B
392,184,B
413,184,B
414,183,B
434,200,B
436,219,B
436,220,B
409,240,B
373,256,B
354,262,B
355,262,B
350,261,B
349,261,B
352,256,B
362,247,B
362,247,B
379,237,B
410,224,B
411,224,B
442,219,B
503,236,B
508,273,B
509,271,B
502,310,B
518,342,B
495,348,B
469,371,B
469,367,B
438,352,B
379,339,B
378,341,B
352,336,B
345,334,B
338,331,B
338,331,B
337,327,B
339,319,B
340,321,B
340,316,B
339,316,B
341,313,B
340,311,B
339,311,B
339,308,B
339,309,B
339,308,B
340,309,B
339,309,B
339,309,B
