x,y,label
550,145,S
550,144,S
547,144,S
548,144,S
541,141,S
539,143,S
529,141,S
530,141,S
517,143,S
516,142,S
501,145,S
501,144,S
479,147,S
478,149,S
459,159,S
460,159,S
437,164,S
444,167,S
437,175,S
438,175,S
442,190,S
438,189,S
444,196,S
441,197,S
453,209,S
450,207,S
463,219,S
467,215,S
480,218,S
479,217,S
498,224,S
492,221,S
509,227,S
511,225,S
525,230,S
525,227,S
540,230,S
541,231,S
553,239,S
553,238,S
565,250,S
563,252,S
569,261,S
571,259,S
573,274,S
568,273,S
568,290,S
572,286,S
570,301,S
570,303,S
566,310,S
571,304,S
556,331,S
559,321,S
547,318,S
549,319,S
529,329,S
543,321,S
531,327,S
536,321,S
523,321,S
526,313,S
519,317,S
518,320,S
480,330,S
512,319,S
478,325,S
476,328,S
476,326,S
471,325,S
473,322,S
471,324,S
468,323,S
468,321,S
465,320,S
465,319,S
464,318,S
463,318,S
462,318,S
465,317,S
464,318,S
