x,y,label
149,144,T
151,145,T
151,146,T
150,145,T
151,145,T
151,145,T
153,146,T
154,143,T
158,143,T
171,143,T
169,145,T
185,138,T
185,137,T
212,130,T
213,131,T
231,126,T
233,126,T
252,120,T
256,122,T
270,117,T
274,117,T
280,116,T
284,115,T
288,115,T
289,115,T
290,115,T
291,115,T
292,115,T
293,115,T
290,115,T
290,115,T
281,116,T
284,118,T
268,121,T
267,122,T
251,128,T
250,128,T
242,132,T
240,133,T
233,137,T
232,136,T
230,142,T
230,141,T
231,152,T
231,151,T
231,165,T
230,164,T
230,177,T
230,179,T
234,196,T
233,197,T
233,211,T
234,211,T
235,226,T
236,226,T
236,239,T
232,240,T
235,246,T
235,246,T
236,247,T
