x,y,label
214,249,H
213,248,H
215,250,H
216,250,H
214,249,H
214,250,H
216,251,H
215,250,H
213,248,H
213,249,H
213,250,H
214,250,H
215,250,H
215,250,H
214,250,H
214,250,H
216,251,H
215,250,H
214,250,H
214,251,H
214,251,H
215,249,H
215,250,H
213,237,H
206,177,H
208,181,H
211,150,H
209,150,H
208,130,H
207,120,H
207,119,H
204,115,H
205,114,H
207,112,H
207,111,H
209,111,H
210,113,H
209,113,H
206,132,H
203,158,H
207,160,H
207,198,H
205,200,H
203,278,H
218,325,H
231,347,H
228,343,H
226,332,H
231,336,H
227,342,H
225,333,H
220,319,H
222,326,H
213,287,H
212,284,H
199,261,H
200,244,H
207,244,H
207,245,H
219,242,H
231,249,H
230,239,H
257,231,H
275,230,H
276,229,H
280,227,H
284,224,H
285,225,H
285,224,H
287,223,H
286,222,H
286,219,H
278,211,H
277,213,H
282,181,H
288,142,H
286,138,H
288,122,H
287,118,H
287,119,H
287,126,H
289,147,H
288,146,H
257,252,H
275,289,H
279,285,H
281,341,H
273,340,H
275,345,H
257,326,H
266,350,H
269,346,H
268,339,H
259,347,H
275,330,H
262,351,H
265,340,H
265,352,H
272,345,H
268,354,H
