x,y,label
467,144,T
465,143,T
465,143,T
466,143,T
466,143,T
466,144,T
466,144,T
465,147,T
465,148,T
466,157,T
465,159,T
468,172,T
466,174,T
468,193,T
467,193,T
475,216,T
474,216,T
475,229,T
474,231,T
477,252,T
476,247,T
479,263,T
481,263,T
485,271,T
486,269,T
486,269,T
487,268,T
486,269,T
486,270,T
485,267,T
484,267,T
483,261,T
483,261,T
480,249,T
479,246,T
477,236,T
477,231,T
474,221,T
475,219,T
466,197,T
465,198,T
461,184,T
460,180,T
460,173,T
459,173,T
458,160,T
457,161,T
453,153,T
452,152,T
447,147,T
445,148,T
431,144,T
432,145,T
417,144,T
418,145,T
392,145,T
396,145,T
375,146,T
372,145,T
350,142,T
349,142,T
340,140,T
341,141,T
338,139,T
340,139,T
343,137,T
342,136,T
350,136,T
350,134,T
363,136,T
364,137,T
381,136,T
382,135,T
403,131,T
405,133,T
424,129,T
424,129,T
443,131,T
442,131,T
458,133,T
456,132,T
467,133,T
467,133,T
477,135,T
475,133,T
482,134,T
481,133,T
485,131,T
485,132,T
487,132,T
487,131,T
490,131,T
491,132,T
490,131,T
495,130,T
503,130,T
504,129,T
511,131,T
510,131,T
513,133,T
513,132,T
513,132,T
513,132,T
511,131,T
511,132,T
511,131,T
508,131,T
