x,y,label
348,153,Z
347,152,Z
345,153,Z
343,152,Z
343,151,Z
345,150,Z
349,150,Z
365,148,Z
379,144,Z
392,142,Z
405,139,Z
421,136,Z
419,137,Z
431,135,Z
440,133,Z
447,134,Z
453,133,Z
458,134,Z
459,134,Z
459,137,Z
459,139,Z
455,142,Z
450,149,Z
450,148,Z
445,154,Z
441,162,Z
430,170,Z
419,181,Z
411,190,Z
403,200,Z
393,207,Z
380,229,Z
376,233,Z
376,234,Z
372,239,Z
370,245,Z
373,247,Z
374,249,Z
378,250,Z
384,250,Z
394,251,Z
403,252,Z
414,252,Z
437,248,Z
438,246,Z
447,247,Z
453,242,Z
459,244,Z
461,246,Z
460,247,Z
460,248,Z
461,248,Z
461,247,Z
460,245,Z
459,248,Z
