x,y,label
233,203,J
231,201,J
231,202,J
231,202,J
230,204,J
230,204,J
230,205,J
237,205,J
237,206,J
271,208,J
303,215,J
301,215,J
301,215,J
340,223,J
370,216,J
370,223,J
403,219,J
387,225,J
387,225,J
386,226,J
356,227,J
358,228,J
329,227,J
318,228,J
318,231,J
309,233,J
308,236,J
308,236,J
309,235,J
308,244,J
308,243,J
274,253,J
309,334,J
299,358,J
299,355,J
300,354,J
284,378,J
288,377,J
267,389,J
269,389,J
256,391,J
221,365,J
224,351,J
223,347,J
224,347,J
224,318,J
227,310,J
230,310,J
229,309,J
231,312,J
