x,y,label
116,134,Y
116,135,Y
115,135,Y
116,138,Y
119,142,Y
121,157,Y
127,167,Y
132,180,Y
136,196,Y
140,212,Y
144,224,Y
143,234,Y
142,242,Y
142,242,Y
146,244,Y
148,244,Y
153,242,Y
155,235,Y
161,228,Y
162,220,Y
171,208,Y
176,195,Y
183,180,Y
180,181,Y
187,167,Y
192,154,Y
199,145,Y
204,137,Y
207,133,Y
210,132,Y
209,139,Y
206,146,Y
203,155,Y
196,169,Y
198,168,Y
193,188,Y
189,203,Y
183,222,Y
178,241,Y
173,256,Y
166,276,Y
155,321,Y
147,339,Y
143,362,Y
146,362,Y
147,375,Y
157,388,Y
154,398,Y
189,415,Y
175,415,Y
163,407,Y
168,410,Y
164,407,Y
164,401,Y
